Invoice|Customer ID|InvoiceDate
516874|16203.0|2010-07-23 13:09:00
516876|12935.0|2010-07-23 13:29:00
516875|13665.0|2010-07-23 13:29:00
516877|17364.0|2010-07-23 13:30:00
516878|17364.0|2010-07-23 13:32:00
516879|16699.0|2010-07-23 13:42:00
516880|15862.0|2010-07-23 13:43:00
C516881|18097.0|2010-07-23 13:45:00
C516882|14739.0|2010-07-23 14:10:00
C516883|14895.0|2010-07-23 14:11:00
516884|15311.0|2010-07-23 14:15:00
516885|12615.0|2010-07-23 14:16:00
516886|16125.0|2010-07-23 14:21:00
516887|15808.0|2010-07-23 14:27:00
516888||2010-07-23 14:28:00
516889||2010-07-23 14:29:00
516890|13900.0|2010-07-23 14:38:00
516891|14312.0|2010-07-23 15:05:00
516892||2010-07-23 15:09:00
516893||2010-07-23 15:10:00
C516894|12963.0|2010-07-23 15:16:00
516895||2010-07-23 16:22:00
516896|18132.0|2010-07-23 16:54:00
516899||2010-07-23 17:26:00
516900||2010-07-23 17:27:00
516901|15738.0|2010-07-25 10:07:00
516902|15521.0|2010-07-25 10:14:00
516903|12971.0|2010-07-25 10:17:00
516904|18244.0|2010-07-25 10:30:00
516905|12523.0|2010-07-25 10:50:00
516906|16539.0|2010-07-25 10:52:00
516907|15527.0|2010-07-25 10:59:00
516908|16326.0|2010-07-25 11:00:00
516909|12748.0|2010-07-25 11:02:00
516910|15046.0|2010-07-25 11:04:00
516911|14156.0|2010-07-25 11:05:00
C516912|14156.0|2010-07-25 11:06:00
516913|13875.0|2010-07-25 11:07:00
516914|17112.0|2010-07-25 11:14:00
516915|13093.0|2010-07-25 11:16:00
516916|13082.0|2010-07-25 11:21:00
516917|17343.0|2010-07-25 11:24:00
516918|16075.0|2010-07-25 11:31:00
516919|17096.0|2010-07-25 11:34:00
516921|12866.0|2010-07-25 11:37:00
516920|14092.0|2010-07-25 11:37:00
516922|15727.0|2010-07-25 11:46:00
516923|16032.0|2010-07-25 12:10:00
516924|16400.0|2010-07-25 12:14:00
516925|15946.0|2010-07-25 12:16:00
516926|15946.0|2010-07-25 12:18:00
516927|12841.0|2010-07-25 12:19:00
516928|15431.0|2010-07-25 12:44:00
516929|13761.0|2010-07-25 12:49:00
516930|13761.0|2010-07-25 12:50:00
516931|15426.0|2010-07-25 12:53:00
516932|18064.0|2010-07-25 13:02:00
516933|17969.0|2010-07-25 13:08:00
C516934|17969.0|2010-07-25 13:10:00
516935|12410.0|2010-07-25 13:26:00
516936|13239.0|2010-07-25 13:34:00
516937|16155.0|2010-07-25 13:35:00
516938|15601.0|2010-07-25 13:50:00
516939|13250.0|2010-07-25 14:01:00
516940|17858.0|2010-07-25 14:22:00
516941|15898.0|2010-07-25 14:30:00
516942|13201.0|2010-07-25 14:30:00
516943|12889.0|2010-07-25 14:32:00
516944|15260.0|2010-07-25 14:57:00
516945|15704.0|2010-07-25 15:00:00
516946|13767.0|2010-07-25 15:17:00
C516947|13276.0|2010-07-25 15:25:00
516948|14551.0|2010-07-25 15:27:00
516949|16556.0|2010-07-25 15:32:00
516951|17677.0|2010-07-25 15:38:00
C516952|13148.0|2010-07-25 15:38:00
516950|13276.0|2010-07-25 15:38:00
516953|12788.0|2010-07-25 15:39:00
516954|13137.0|2010-07-25 15:40:00
516955|16894.0|2010-07-25 15:43:00
516956|13148.0|2010-07-25 15:44:00
516957|13148.0|2010-07-25 15:52:00
C516958|14938.0|2010-07-25 16:00:00
516959|13451.0|2010-07-25 16:06:00
516960|12949.0|2010-07-26 08:39:00
516961|15378.0|2010-07-26 08:47:00
516962|12476.0|2010-07-26 09:04:00
516963|13001.0|2010-07-26 09:07:00
516964|16210.0|2010-07-26 09:12:00
C516965|12451.0|2010-07-26 09:29:00
516966||2010-07-26 09:33:00
516967|12813.0|2010-07-26 09:50:00
516968|15080.0|2010-07-26 10:03:00
516969|17494.0|2010-07-26 10:06:00
516970|18231.0|2010-07-26 10:09:00
C516971|14422.0|2010-07-26 10:31:00
C516972|14205.0|2010-07-26 10:33:00
516973|15093.0|2010-07-26 10:35:00
C516974|17469.0|2010-07-26 10:36:00
516975|14000.0|2010-07-26 10:42:00
516976|16133.0|2010-07-26 10:43:00
516977||2010-07-26 10:55:00
C516979|16150.0|2010-07-26 10:56:00
516978||2010-07-26 10:56:00
516985||2010-07-26 10:59:00
516990||2010-07-26 11:00:00
516991||2010-07-26 11:01:00
516993|15493.0|2010-07-26 11:05:00
517001|16422.0|2010-07-26 11:28:00
517009||2010-07-26 11:31:00
C517013||2010-07-26 11:32:00
517017|13004.0|2010-07-26 11:34:00
517033|15550.0|2010-07-26 11:39:00
517037|16746.0|2010-07-26 11:42:00
517042|13069.0|2010-07-26 11:46:00
517043|15615.0|2010-07-26 11:53:00
517044|14911.0|2010-07-26 11:55:00
517046|18245.0|2010-07-26 11:58:00
517047|13715.0|2010-07-26 12:04:00
517048|12709.0|2010-07-26 12:09:00
517049|14283.0|2010-07-26 12:26:00
517050|18231.0|2010-07-26 12:29:00
517051|14435.0|2010-07-26 12:33:00
517052|12977.0|2010-07-26 12:34:00
517053|14115.0|2010-07-26 12:36:00
C517054|14420.0|2010-07-26 12:52:00
517055|16558.0|2010-07-26 12:57:00
C517056|12590.0|2010-07-26 13:06:00
517057|14745.0|2010-07-26 13:07:00
C517058|14236.0|2010-07-26 13:20:00
517059|17224.0|2010-07-26 13:30:00
517060|16553.0|2010-07-26 13:35:00
517061|16553.0|2010-07-26 13:37:00
517062|16553.0|2010-07-26 13:38:00
C517063|16555.0|2010-07-26 13:39:00
C517064|16555.0|2010-07-26 13:40:00
517065|17692.0|2010-07-26 13:41:00
517066|16553.0|2010-07-26 13:41:00
C517067|16555.0|2010-07-26 13:42:00
C517068|16555.0|2010-07-26 13:46:00
517069|15015.0|2010-07-26 13:50:00
517070|14257.0|2010-07-26 13:57:00
517074||2010-07-26 14:03:00
C517075|16656.0|2010-07-26 14:04:00
517076||2010-07-26 14:05:00
517077|16103.0|2010-07-26 14:10:00
517078|16254.0|2010-07-26 14:17:00
517093|16351.0|2010-07-26 14:32:00
517094||2010-07-26 14:36:00
517095|16208.0|2010-07-26 14:43:00
517096|17612.0|2010-07-26 15:06:00
517097|17612.0|2010-07-26 15:08:00
517104|14606.0|2010-07-26 15:16:00
517106|12867.0|2010-07-26 15:17:00
517109|17442.0|2010-07-26 15:30:00
517110|15079.0|2010-07-26 15:40:00
517111|14854.0|2010-07-26 15:41:00
517112|17918.0|2010-07-26 15:49:00
517113|13433.0|2010-07-26 16:55:00
517114|17293.0|2010-07-26 17:16:00
517116|18172.0|2010-07-27 08:09:00
517117|13491.0|2010-07-27 08:21:00
517118|17442.0|2010-07-27 08:32:00
517119||2010-07-27 08:57:00
517120|15142.0|2010-07-27 09:05:00
517121|15129.0|2010-07-27 09:20:00
517122|13162.0|2010-07-27 09:22:00
517123|18229.0|2010-07-27 09:23:00
517124|12801.0|2010-07-27 09:38:00
517125|13466.0|2010-07-27 09:42:00
517126|13466.0|2010-07-27 09:45:00
517127|14735.0|2010-07-27 09:52:00
517128|14384.0|2010-07-27 09:53:00
517129|13855.0|2010-07-27 09:53:00
517130|16059.0|2010-07-27 10:07:00
517131||2010-07-27 10:19:00
517132|13115.0|2010-07-27 10:21:00
517133|15039.0|2010-07-27 10:26:00
517134|15051.0|2010-07-27 10:29:00
C517136|15051.0|2010-07-27 10:34:00
517137|17380.0|2010-07-27 10:34:00
517141|16161.0|2010-07-27 10:36:00
517144|18026.0|2010-07-27 10:37:00
517153|18257.0|2010-07-27 10:43:00
517154|13722.0|2010-07-27 10:48:00
517155|12853.0|2010-07-27 10:49:00
517156|17157.0|2010-07-27 10:49:00
517161|12853.0|2010-07-27 10:51:00
517159|13722.0|2010-07-27 10:51:00
517192|16013.0|2010-07-27 11:04:00
517193|13078.0|2010-07-27 11:37:00
517197|16219.0|2010-07-27 11:44:00
517209|17918.0|2010-07-27 11:51:00
517212|16128.0|2010-07-27 11:55:00
517213|15873.0|2010-07-27 11:58:00
517214|15873.0|2010-07-27 11:59:00
517215|15873.0|2010-07-27 12:02:00
517216|16266.0|2010-07-27 12:03:00
517217|16393.0|2010-07-27 12:10:00
517218|13384.0|2010-07-27 12:22:00
C517219|15788.0|2010-07-27 12:31:00
517221|17465.0|2010-07-27 12:38:00
C517220||2010-07-27 12:38:00
517222|17504.0|2010-07-27 12:39:00
517223||2010-07-27 12:40:00
517224|13161.0|2010-07-27 12:44:00
517225|15614.0|2010-07-27 12:47:00
517226|16013.0|2010-07-27 13:14:00
C517227|17408.0|2010-07-27 13:16:00
517228|17408.0|2010-07-27 13:17:00
517229|15284.0|2010-07-27 13:25:00
517230|15298.0|2010-07-27 13:27:00
C517231|16422.0|2010-07-27 13:34:00
517232|14911.0|2010-07-27 13:41:00
517233|14334.0|2010-07-27 13:45:00
C517234|17841.0|2010-07-27 13:47:00
517235|12804.0|2010-07-27 13:52:00
517236|12547.0|2010-07-27 13:55:00
517237|15062.0|2010-07-27 14:02:00
517238|17841.0|2010-07-27 14:04:00
517239|15373.0|2010-07-27 14:08:00
517240|15306.0|2010-07-27 14:39:00
517241||2010-07-27 14:40:00
517242|18102.0|2010-07-27 14:41:00
517243|15827.0|2010-07-27 14:41:00
C517244|15306.0|2010-07-27 14:43:00
C517245|12421.0|2010-07-27 14:53:00
517246|16835.0|2010-07-27 14:54:00
517247|17281.0|2010-07-27 15:02:00
517249|15222.0|2010-07-27 15:06:00
517248||2010-07-27 15:06:00
517250|18102.0|2010-07-27 15:08:00
517251|13305.0|2010-07-27 15:14:00
517252|12637.0|2010-07-27 15:32:00
517253|18102.0|2010-07-27 15:45:00
517254|15532.0|2010-07-27 16:22:00
517255||2010-07-27 16:32:00
C517258|18102.0|2010-07-27 16:54:00
517259|13435.0|2010-07-27 16:56:00
517260||2010-07-27 17:08:00
C517261|13178.0|2010-07-27 17:17:00
C517262|16422.0|2010-07-27 17:22:00
C517263|16029.0|2010-07-27 17:35:00
517265|16170.0|2010-07-28 08:15:00
517266|16612.0|2010-07-28 08:38:00
517267|13552.0|2010-07-28 09:21:00
517268|14258.0|2010-07-28 09:22:00
517269|17470.0|2010-07-28 09:24:00
517270|12731.0|2010-07-28 09:28:00
517271|17122.0|2010-07-28 09:34:00
517272|13552.0|2010-07-28 09:41:00
517273|15331.0|2010-07-28 09:42:00
517274|15331.0|2010-07-28 09:42:00
517275|15228.0|2010-07-28 10:21:00
517278||2010-07-28 10:28:00
517285|15544.0|2010-07-28 10:31:00
517291|15754.0|2010-07-28 10:33:00
517298|14961.0|2010-07-28 10:39:00
517299|16584.0|2010-07-28 10:45:00
517300|17419.0|2010-07-28 10:47:00
517301|13656.0|2010-07-28 10:48:00
517307|15182.0|2010-07-28 10:52:00
517312|15182.0|2010-07-28 10:54:00
517313|13126.0|2010-07-28 10:55:00
517314|14463.0|2010-07-28 11:35:00
517315|15372.0|2010-07-28 11:39:00
517316|17377.0|2010-07-28 11:40:00
517317|15596.0|2010-07-28 11:46:00
517318|17714.0|2010-07-28 11:52:00
517319|13982.0|2010-07-28 11:54:00
C517320|13982.0|2010-07-28 11:56:00
517321|14680.0|2010-07-28 12:05:00
517322|16099.0|2010-07-28 12:17:00
517323|15768.0|2010-07-28 12:18:00
517324|15658.0|2010-07-28 12:34:00
517325|15873.0|2010-07-28 12:41:00
517326|17682.0|2010-07-28 12:44:00
517327||2010-07-28 12:44:00
517328|13408.0|2010-07-28 12:46:00
517329|17059.0|2010-07-28 12:51:00
517330|17314.0|2010-07-28 12:58:00
517331|17667.0|2010-07-28 13:00:00
517332||2010-07-28 13:02:00
517333|12656.0|2010-07-28 13:05:00
517334|14527.0|2010-07-28 13:16:00
C517335|14527.0|2010-07-28 13:17:00
517336|13590.0|2010-07-28 13:36:00
517337|16177.0|2010-07-28 13:38:00
517338|15311.0|2010-07-28 13:41:00
517339|16085.0|2010-07-28 13:51:00
517340|16255.0|2010-07-28 14:02:00
517342|12748.0|2010-07-28 14:07:00
517348|18207.0|2010-07-28 14:26:00
C517349|15694.0|2010-07-28 14:28:00
C517350|15251.0|2010-07-28 14:29:00
517351|12484.0|2010-07-28 14:43:00
517352|13796.0|2010-07-28 14:45:00
517353|12806.0|2010-07-28 14:47:00
517354|15555.0|2010-07-28 14:54:00
517355|13963.0|2010-07-28 15:14:00
C517356|16128.0|2010-07-28 15:23:00
517357|16206.0|2010-07-28 15:39:00
517358|16278.0|2010-07-28 15:40:00
517360|14739.0|2010-07-28 16:17:00
517361|12951.0|2010-07-28 16:37:00
517362|17266.0|2010-07-28 16:39:00
C517363|14590.0|2010-07-28 16:40:00
C517364|14898.0|2010-07-28 16:43:00
517365|14590.0|2010-07-28 16:45:00
517366|14306.0|2010-07-28 16:54:00
C517367|17096.0|2010-07-28 16:59:00
C517368|13089.0|2010-07-28 17:01:00
C517369|15283.0|2010-07-28 17:02:00
C517370|17364.0|2010-07-28 17:03:00
517372|15353.0|2010-07-28 17:04:00
C517371|13266.0|2010-07-28 17:04:00
C517373|15394.0|2010-07-28 17:06:00
C517374|15600.0|2010-07-28 17:10:00
C517375|16558.0|2010-07-28 17:10:00
C517376|15521.0|2010-07-28 17:11:00
517377|15061.0|2010-07-28 17:12:00
C517378|14000.0|2010-07-28 17:13:00
C517379|17677.0|2010-07-28 17:14:00
C517380|15079.0|2010-07-28 17:16:00
517381|14461.0|2010-07-28 17:18:00
517382|14898.0|2010-07-28 17:26:00
C517383|16984.0|2010-07-28 17:29:00
517384|16984.0|2010-07-28 17:46:00
517385|16937.0|2010-07-28 17:56:00
517386|16186.0|2010-07-29 08:04:00
517391|17949.0|2010-07-29 09:19:00
517392|16510.0|2010-07-29 09:49:00
517393|13340.0|2010-07-29 10:00:00
517394|18264.0|2010-07-29 10:02:00
517395|14833.0|2010-07-29 10:06:00
517396||2010-07-29 10:08:00
517397|15251.0|2010-07-29 10:10:00
517398|15122.0|2010-07-29 10:14:00
517399|16153.0|2010-07-29 10:15:00
517400|15358.0|2010-07-29 10:20:00
517401||2010-07-29 10:26:00
517402||2010-07-29 10:43:00
517403|14606.0|2010-07-29 10:46:00
517404|12939.0|2010-07-29 11:01:00
517409|16875.0|2010-07-29 11:06:00
517422|14901.0|2010-07-29 11:11:00
517454||2010-07-29 11:22:00
517457|16883.0|2010-07-29 11:23:00
C517458|17188.0|2010-07-29 11:30:00
C517459|17602.0|2010-07-29 11:32:00
517460|14110.0|2010-07-29 11:34:00
C517461|14911.0|2010-07-29 11:35:00
C517462|16975.0|2010-07-29 11:36:00
C517463|13102.0|2010-07-29 11:39:00
C517464|16670.0|2010-07-29 11:42:00
C517465|17865.0|2010-07-29 11:44:00
C517466|13288.0|2010-07-29 11:46:00
517467|18075.0|2010-07-29 11:47:00
C517468|16176.0|2010-07-29 11:48:00
C517469|14680.0|2010-07-29 11:53:00
C517470|12472.0|2010-07-29 11:55:00
517471|16170.0|2010-07-29 11:58:00
C517472|14861.0|2010-07-29 11:58:00
C517473|16779.0|2010-07-29 12:00:00
517474|12609.0|2010-07-29 12:03:00
C517475|13446.0|2010-07-29 12:05:00
C517476|14608.0|2010-07-29 12:08:00
C517477|16705.0|2010-07-29 12:09:00
517478|14451.0|2010-07-29 12:21:00
517479|15981.0|2010-07-29 12:23:00
C517480|14028.0|2010-07-29 12:24:00
517481|12737.0|2010-07-29 12:27:00
517482|17651.0|2010-07-29 12:28:00
517483|12737.0|2010-07-29 12:29:00
C517484|17612.0|2010-07-29 12:31:00
517485|12678.0|2010-07-29 12:32:00
517486|17168.0|2010-07-29 12:33:00
517487|16779.0|2010-07-29 12:34:00
C517488|13239.0|2010-07-29 12:35:00
C517489|14870.0|2010-07-29 12:40:00
C517490|13371.0|2010-07-29 12:44:00
517491|16045.0|2010-07-29 12:50:00
517492|16045.0|2010-07-29 12:51:00
517507|15093.0|2010-07-29 13:12:00
517509|12917.0|2010-07-29 13:13:00
517510|15637.0|2010-07-29 13:16:00
517511|16168.0|2010-07-29 13:23:00
517512|12408.0|2010-07-29 13:27:00
517513|15023.0|2010-07-29 13:28:00
517514|13584.0|2010-07-29 13:36:00
517515|13531.0|2010-07-29 13:42:00
517516|13531.0|2010-07-29 13:43:00
517517|13999.0|2010-07-29 13:45:00
C517519|13584.0|2010-07-29 13:55:00
517518|13013.0|2010-07-29 13:55:00
517520|17235.0|2010-07-29 13:57:00
517521|13680.0|2010-07-29 14:00:00
517522||2010-07-29 14:06:00
517527|14388.0|2010-07-29 14:44:00
517528|13101.0|2010-07-29 14:45:00
517529|16992.0|2010-07-29 14:57:00
517530|16094.0|2010-07-29 15:04:00
517531||2010-07-29 15:09:00
517532|17675.0|2010-07-29 15:30:00
517533||2010-07-29 15:34:00
517534||2010-07-29 15:35:00
517535||2010-07-29 15:35:00
C517536|16933.0|2010-07-29 15:36:00
517537|13346.0|2010-07-29 15:37:00
517538||2010-07-29 15:48:00
517539|12525.0|2010-07-29 16:08:00
517540|17930.0|2010-07-29 16:14:00
517541|16933.0|2010-07-29 16:25:00
517542|15021.0|2010-07-29 16:35:00
517543|17961.0|2010-07-29 16:52:00
C517544|14543.0|2010-07-29 17:00:00
517545|17920.0|2010-07-29 17:02:00
517546||2010-07-29 17:03:00
517547|14235.0|2010-07-29 17:22:00
517548|14235.0|2010-07-29 17:24:00
517549|16782.0|2010-07-29 17:30:00
517550|12836.0|2010-07-29 18:30:00
517551|12836.0|2010-07-29 18:31:00
517552|13969.0|2010-07-29 18:49:00
517553|16032.0|2010-07-29 18:53:00
517554|14543.0|2010-07-29 19:02:00
517555|15998.0|2010-07-29 19:18:00
C517556|15998.0|2010-07-29 19:20:00
517557|14713.0|2010-07-29 19:26:00
517558|17921.0|2010-07-29 19:56:00
C517559|17714.0|2010-07-30 07:33:00
C517560|16278.0|2010-07-30 07:41:00
517561|13239.0|2010-07-30 07:43:00
C517562|15827.0|2010-07-30 07:47:00
C517563|13881.0|2010-07-30 07:49:00
C517564|12471.0|2010-07-30 07:51:00
C517565|13455.0|2010-07-30 07:55:00
517566|17929.0|2010-07-30 08:53:00
517567|16210.0|2010-07-30 08:54:00
517568|12989.0|2010-07-30 08:56:00
517569|14861.0|2010-07-30 09:06:00
C517570|14861.0|2010-07-30 09:08:00
C517571|17714.0|2010-07-30 09:24:00
C517572|15298.0|2010-07-30 09:37:00
517573|14211.0|2010-07-30 09:42:00
C517574|13093.0|2010-07-30 09:44:00
517575|14221.0|2010-07-30 10:18:00
517576|14221.0|2010-07-30 10:19:00
517577||2010-07-30 10:33:00
517578|14346.0|2010-07-30 10:44:00
517579|16905.0|2010-07-30 11:08:00
517580||2010-07-30 11:09:00
C517619|17404.0|2010-07-30 11:33:00
517620|17213.0|2010-07-30 11:35:00
C517621|13656.0|2010-07-30 11:36:00
517622|16145.0|2010-07-30 11:37:00
517623|15629.0|2010-07-30 11:52:00
C517624|13082.0|2010-07-30 11:55:00
517625|16391.0|2010-07-30 11:59:00
517626|16428.0|2010-07-30 12:10:00
517627|16428.0|2010-07-30 12:19:00
517629|14291.0|2010-07-30 12:21:00
517628|17160.0|2010-07-30 12:21:00
517630||2010-07-30 12:30:00
517631|12415.0|2010-07-30 12:38:00
517632|17109.0|2010-07-30 12:42:00
517633||2010-07-30 12:44:00
517634||2010-07-30 12:46:00
517635||2010-07-30 12:46:00
517636||2010-07-30 12:47:00
C517637|13004.0|2010-07-30 12:50:00
517638|18220.0|2010-07-30 12:52:00
517639|15694.0|2010-07-30 12:54:00
517640|15769.0|2010-07-30 13:05:00
517641|15615.0|2010-07-30 13:06:00
517642|15615.0|2010-07-30 13:07:00
517643|14828.0|2010-07-30 13:13:00
517644|17735.0|2010-07-30 13:25:00
517645|14911.0|2010-07-30 13:31:00
517646|18102.0|2010-07-30 13:36:00
C517647|14828.0|2010-07-30 13:42:00
517648|14606.0|2010-07-30 13:52:00
517649|16156.0|2010-07-30 14:00:00
517650|13015.0|2010-07-30 14:00:00
517651|16156.0|2010-07-30 14:01:00
517652|17448.0|2010-07-30 14:07:00
517653|13329.0|2010-07-30 14:15:00
517663||2010-07-30 14:29:00
517664|15459.0|2010-07-30 14:31:00
517665|13694.0|2010-07-30 14:39:00
517666|13329.0|2010-07-30 14:44:00
517667|16954.0|2010-07-30 14:58:00
517668|12928.0|2010-07-30 15:05:00
517669|17861.0|2010-07-30 15:13:00
517670||2010-07-30 15:29:00
517671|13041.0|2010-07-30 15:47:00
C517672|12733.0|2010-07-30 16:40:00
517673|12733.0|2010-07-30 16:50:00
517704|14031.0|2010-07-30 17:08:00
C517701|14031.0|2010-07-30 17:08:00
C517706|12843.0|2010-08-01 10:04:00
517707|12843.0|2010-08-01 10:06:00
517708|17243.0|2010-08-01 10:09:00
517709|12748.0|2010-08-01 11:02:00
517710|15039.0|2010-08-01 11:15:00
517711|15039.0|2010-08-01 11:17:00
517712|13564.0|2010-08-01 11:17:00
517713|12748.0|2010-08-01 11:18:00
517714|13869.0|2010-08-01 11:22:00
C517715|12748.0|2010-08-01 11:22:00
C517716|15039.0|2010-08-01 11:23:00
517717|15039.0|2010-08-01 11:24:00
517718|13564.0|2010-08-01 11:29:00
517719|17931.0|2010-08-01 12:02:00
517720|15747.0|2010-08-01 12:07:00
517721|14396.0|2010-08-01 12:38:00
517722|14667.0|2010-08-01 12:45:00
517723|14878.0|2010-08-01 12:48:00
517724|15547.0|2010-08-01 13:07:00
517725|15751.0|2010-08-01 13:09:00
517726|15716.0|2010-08-01 13:12:00
517727|15751.0|2010-08-01 13:17:00
517728|13598.0|2010-08-01 13:21:00
517729|14455.0|2010-08-01 13:26:00
C517730|17618.0|2010-08-01 13:27:00
517731|18102.0|2010-08-01 13:31:00
517732|17618.0|2010-08-01 13:48:00
C517733|18207.0|2010-08-01 14:17:00
517734|14404.0|2010-08-01 14:18:00
C517735|13715.0|2010-08-01 14:20:00
C517736|13089.0|2010-08-01 14:23:00
517737|13766.0|2010-08-01 14:25:00
517738|16611.0|2010-08-01 14:35:00
517739|13474.0|2010-08-01 14:40:00
517740|12862.0|2010-08-01 15:20:00
517741|13617.0|2010-08-01 15:23:00
517742|15666.0|2010-08-01 15:41:00
517743|17984.0|2010-08-01 15:51:00
517744|15640.0|2010-08-01 15:55:00
517745|12747.0|2010-08-02 08:54:00
517746|17049.0|2010-08-02 09:14:00
517747|17049.0|2010-08-02 09:18:00
517748|13983.0|2010-08-02 09:27:00
517749|15200.0|2010-08-02 09:38:00
517750|17589.0|2010-08-02 09:46:00
517752|18277.0|2010-08-02 10:26:00
517751|15325.0|2010-08-02 10:26:00
517753|18277.0|2010-08-02 10:27:00
517754|18102.0|2010-08-02 10:28:00
517755|13647.0|2010-08-02 10:29:00
517756|14844.0|2010-08-02 10:30:00
517757|13647.0|2010-08-02 10:31:00
517758|13136.0|2010-08-02 10:33:00
517759|13136.0|2010-08-02 10:37:00
517760|17068.0|2010-08-02 10:42:00
517761|13888.0|2010-08-02 11:07:00
517762|12748.0|2010-08-02 11:09:00
C517763|12748.0|2010-08-02 11:12:00
517764|15077.0|2010-08-02 11:13:00
517766|14427.0|2010-08-02 11:25:00
517793|13888.0|2010-08-02 11:33:00
517814||2010-08-02 11:44:00
517815|14152.0|2010-08-02 11:46:00
517816|13963.0|2010-08-02 12:04:00
517817|18087.0|2010-08-02 12:12:00
C517818|13694.0|2010-08-02 12:18:00
517819|12527.0|2010-08-02 12:23:00
517820|12621.0|2010-08-02 12:24:00
C517821|13113.0|2010-08-02 12:30:00
517822|17422.0|2010-08-02 12:30:00
517823|12395.0|2010-08-02 12:37:00
517824|15990.0|2010-08-02 12:42:00
517825|14644.0|2010-08-02 12:44:00
517843|13856.0|2010-08-02 12:52:00
517844|13113.0|2010-08-02 12:55:00
517845|12931.0|2010-08-02 12:58:00
C517846||2010-08-02 12:59:00
517847|13089.0|2010-08-02 13:12:00
517848|17809.0|2010-08-02 13:15:00
517849|13089.0|2010-08-02 13:16:00
C517850||2010-08-02 13:30:00
517851|13292.0|2010-08-02 13:39:00
517852|16458.0|2010-08-02 13:42:00
517853|16843.0|2010-08-02 13:45:00
517854||2010-08-02 13:48:00
517855||2010-08-02 13:48:00
517856||2010-08-02 13:49:00
517857||2010-08-02 13:50:00
517858|13090.0|2010-08-02 13:58:00
517859|13357.0|2010-08-02 14:02:00
517860|12857.0|2010-08-02 14:03:00
517861|13090.0|2010-08-02 14:07:00
517862|14667.0|2010-08-02 14:11:00
517863|16227.0|2010-08-02 14:16:00
517864|14194.0|2010-08-02 14:16:00
517865|16655.0|2010-08-02 14:24:00
517866|12907.0|2010-08-02 14:33:00
517867|13089.0|2010-08-02 14:50:00
517868|17666.0|2010-08-02 15:10:00
517869|17848.0|2010-08-02 15:13:00
517870|16945.0|2010-08-02 15:19:00
517871|16814.0|2010-08-02 15:25:00
517872|16060.0|2010-08-02 15:26:00
C517873||2010-08-02 15:27:00
517874|15199.0|2010-08-02 15:28:00
517875||2010-08-02 15:36:00
C517876||2010-08-02 15:40:00
517879||2010-08-02 16:59:00
517880||2010-08-02 16:59:00
517881||2010-08-02 17:00:00
517882|14469.0|2010-08-02 17:06:00
517883|14819.0|2010-08-02 17:19:00
C517884|15704.0|2010-08-03 08:36:00
C517885|15704.0|2010-08-03 08:37:00
C517886|14388.0|2010-08-03 08:53:00
C517887|16094.0|2010-08-03 08:55:00
C517888|17442.0|2010-08-03 08:56:00
517889|17442.0|2010-08-03 08:57:00
C517890|18207.0|2010-08-03 08:58:00
517891|16256.0|2010-08-03 08:58:00
517893|15061.0|2010-08-03 09:00:00
C517892|14911.0|2010-08-03 09:00:00
C517894|15253.0|2010-08-03 09:01:00
C517895|14961.0|2010-08-03 09:02:00
517896|14734.0|2010-08-03 09:04:00
C517897|15658.0|2010-08-03 09:08:00
C517898|16054.0|2010-08-03 09:11:00
C517899|15754.0|2010-08-03 09:13:00
517900|16784.0|2010-08-03 09:14:00
517901|15754.0|2010-08-03 09:15:00
C517902|15998.0|2010-08-03 09:16:00
C517903|16161.0|2010-08-03 09:29:00
517904|12484.0|2010-08-03 09:31:00
517905|17553.0|2010-08-03 09:44:00
517906|15081.0|2010-08-03 09:53:00
517907||2010-08-03 10:06:00
517908||2010-08-03 10:16:00
517909|18260.0|2010-08-03 10:26:00
517910|17454.0|2010-08-03 10:30:00
517914|17511.0|2010-08-03 10:33:00
517911|17540.0|2010-08-03 10:33:00
517930|15727.0|2010-08-03 10:38:00
517931|16161.0|2010-08-03 10:42:00
517933|15218.0|2010-08-03 10:52:00
517934|12748.0|2010-08-03 10:52:00
C517944||2010-08-03 11:12:00
C517945|14606.0|2010-08-03 11:23:00
517947|16440.0|2010-08-03 11:32:00
517946|17673.0|2010-08-03 11:32:00
517948|18219.0|2010-08-03 11:44:00
C517949|14113.0|2010-08-03 11:50:00
517950||2010-08-03 11:51:00
517951|12621.0|2010-08-03 11:53:00
517952|13047.0|2010-08-03 11:54:00
517954||2010-08-03 11:56:00
517955|13047.0|2010-08-03 11:56:00
517953|16754.0|2010-08-03 11:56:00
C517956|15023.0|2010-08-03 11:57:00
517957|14606.0|2010-08-03 12:05:00
517958|13679.0|2010-08-03 12:13:00
C517959|17511.0|2010-08-03 12:27:00
517960|14841.0|2010-08-03 12:32:00
C517961|12770.0|2010-08-03 12:33:00
517962|12910.0|2010-08-03 12:47:00
517963|14001.0|2010-08-03 12:49:00
517964|17298.0|2010-08-03 12:51:00
517965|14699.0|2010-08-03 12:55:00
C517966|17298.0|2010-08-03 12:57:00
517967|18048.0|2010-08-03 13:03:00
C517968|16556.0|2010-08-03 13:06:00
517969|13984.0|2010-08-03 13:07:00
517970|17665.0|2010-08-03 13:12:00
517971|15727.0|2010-08-03 13:18:00
517972|17092.0|2010-08-03 13:22:00
517973|16880.0|2010-08-03 13:54:00
